address	name	impl_file	reimpl_pct	comment
0x0046CA60	Outfit_HasCloakScannerTargetCloakedCapability	src/game/targeting.cpp	100%	scanned inside NovaTargeting ScannerCapabilities: any owned outfit modType 0x1e with modVal bit 0x08 (cloaked-targeting flag); same no-cache note as the untargetable sibling.
0x0046CB90	Outfit_HasMiningScoopOutfit	src/game/outfit.cpp	100%	Ported as NovaOutfit_HasMiningScoopOutfit: ModType 0x1F across the four mod slots; player branch scans owned outfits, NPC branch scans class default outfit slots.
0x0046CCA0	Mission_AccumulatePlayerContributeMask	src/game/outfit.cpp	100%	Ported as NovaOutfit_AccumulatePlayerContributeMask (outfit.cpp): ship-class baseline + active+defined ränk Contribute mask + owned outfits + active crön events. Rank arm byte-verified against ränk runtime +0x14/+0x18 (payload +0x0e/+0x12); DecodeRank field order matches the ResForge TMPL and the salary/contribute consumers.
0x0046CD80	Outfit_EvaluateRequireMask		0%	Require-mask satisfaction routed through the ship-class-seeded ContributeMask (landed_store MeetsRequire)
0x0046CDD0	Stellar_ComputeShipJumpDepth		0%	
0x0046CEC0	Weapon_GetShipMaxWeaponRange	src/game/weapon_banks.cpp	100%	NovaWeapon_GetShipMaxWeaponRange: armed(ammo>0)+CanFire gate over 0x100 banks; reach = beam_length_px (modes 0/3), floor(range_scalar) via FISTP+backoff (modes -1/4/7 -- original case list tests 7 twice, mode 8 contributes 0, quirk kept), *0.85 mode 1 (DAT_00575850), *0.5 mode 6 (DAT_005757c8); clamp 0x7fff. Wired at its 0x00405590 caller: the state-4 Flags2 0x0002 standoff envelope scales the (short) reach by 0.85 (0x5750b8) and halves it for a disabled target.
0x0046D080	Ship_CheckSpecialLoadoutCapability	src/game/outfit.cpp	100%	NovaOutfit_HasFastJumpCapability: class Flags2 0x0020 OR any of an outfit's four ModTypes 0x25 (37, kFastJump); player (ship_instance_id 0) scans owned inventory (positive count, ModVal irrelevant), NPCs scan the class default loadout. Four direct callsite equivalents: Ship_UpdateShipAiState state-2 brake (0x004060d1) and state-3 attack jump-departure arm (0x00406720), and Ship_HandlePlayerShipCore kBrake stop gate (0x0044c4db) and kHold damp (0x0044c726). The fifth Ghidra caller, the player mode-3 map-bearing re-aim gate (0x0044ed32), is gated on ai_station_hold_timer > 0 (DAT_00575538 = 0.0, verified at 0x0044ed1d) and therefore runs during the engaged brake/hold alignment, not in an armed pre-engage state; the port satisfies it through the unconditional engaged-hold alignment. The verified timer gate is high confidence; port equivalence of the surrounding auto-turn timing (notably a possible one-frame entry offset) was not established (see 0x0044C18A row and docs/player_hyperspace.md).
0x0046D190	Ship_ShipsShareSquadRoot	src/game/collision.cpp	80%	Implemented as SharesSquadRoot, with the public NovaShip_ShipsShareSquadRoot wrapper (src/game/collision.cpp) so Shot_HandleShot's target-chain arm can reuse the exact chain semantics. Walks both squad_leader_ship_slot chains to their roots and compares; bounded loop tolerates malformed cycles (original is unbounded). Stored as 80% because the wrapping behaviour for inactive roots is a documented divergence.
0x0046D250	PascalString_ToCStringInPlace		0%	
0x0046D380	CString_ToPascalStringInPlace		0%	
0x0046D4B0	Outfit_RecomputeOutfitDerivedState	src/game/outfit.cpp	62%	Clean-room hook is NovaOutfit_RecomputeOutfitDerivedState (see docs/outfit_derived_state.md for the two-mechanism model). Modelled: stat-cache invalidation (lazy Ship_Compute* sentinel equivalent, GameState.stat_cache_valid), fleet-overflow scaling of the six ordinary cargo bins by capacity/(cargo+junk), negative cargo-bin/junk clamps, jamming_score reset, player cloak-latch reset (+0xC91C/1E/20), recently_hit_timer=-1.0, mining-scoop arm (NovaOutfit_RefreshPlayerMiningScoopActive), owned ModType 0x2c/0x30 government latches (Government.reinforcement_inhibited +0x82 / iff_scrambler_active +0x83, g_player_reinforcement_inhibit_all), and policy_flags clear/rebuild from active ranks. 14 direct callers + 5 interior Ship_HandlePlayerShipCore/Stellar_HandleStellarEntryAndExit sites; several port sites still set stat_cache_valid=false directly. TODO(decomp): license clamp, junk flags, carried-bomb class+timer. (The murk distance-intensity cache is instead computed on demand by NovaSystem_GetEffectiveMurkPercent; see docs/system_murk_rendering.md.) Contraband-scan candidate latches DAT_007356cc/DAT_007356cd are rebuilt by NovaOutfit_RefreshContrabandScanLatches (called from this recompute). g_playerInventoryAndLoadoutDirty after a scan fine is only the NovaUi_RefreshGameplayPanels (0x0045d320) cargo-HUD redraw latch, not a recompute trigger, so the latches correctly stay clear until a later real inventory mutation.
0x0046DF70	Outfit_ShipIsInertialess	src/game/outfit.cpp	70%	Inertialess gate split: the player branch (ship-class flags_secondary bit 0x40 or an owned opcode-38 inertial-dampener outfit via Outfit_HasOwnedEffect) is ported as NovaPlayer_IsInertialess and used by the manual-flight movement options and the jump-brake speed-decay arm (0x0044f0e3); the NPC branch (class flag + ai_control_mode 0x0c exclusion) is NovaShip_IsInertialess in spaceflight.hpp. Player outfit-inventory nuance and caching not reproduced (cheap probe instead).
0x0046E060	Ship_GetShipFuelBurnRate	src/game/outfit.cpp	75%	player opcode-15 scan follows the last-owned-afterburner ModVal / 30-tick rate; original cache sentinel omitted
0x0046E120	Stellar_ShipHasGravityShielding	src/game/spaceflight_player_state.cpp	25%	player opcode-38/41 gravity immunity gates stellar force; ship-class and NPC behavior remain unimplemented
0x0046E210	Stellar_ShipImmuneToStellarCrash	src/game/collision.cpp	95%	Ported as Stellar_ShipImmuneToStellarCrash: true when ShipClass Flags3 0x20 is set, or for the player only (ship_instance_id==0) when an owned outfit carries ModType 0x2a in any of its four mod slots. Deliberately distinct from Stellar_ShipHasGravityShielding (0x0046e120): the NPC flags_secondary 0x40 gate and the ModType 0x26 (inertial dampener)/0x29 (gravity resistance) outfits do NOT grant crash immunity. The original caches the player-outfit roll in DAT_007356c6; the clean-room recomputes per call, behaviorally identical while the inventory is unchanged (the original's cache is invalidated on outfit change), so the only divergence is the cache itself.
0x0046E2F0	Ship_AccelerateShipTowardPoint	src/game/spaceflight_player_state.cpp	55%	player stellar-gravity use reconstructed: unit bearing force with gravity*elapsed / squared-distance; generic helper and original near-zero constants remain inline/TODO(decomp)
0x0046E3C0	Stellar_IsStellarActive	src/game/targeting.cpp	100%	NovaTargeting_IsStellarActive: sprite strength capacity>0 && (live strength<0 || engage access>0), matching Ghidra +0x40 > 0 && (+0x3c < 0 || +0x47c > 0). Live strength is Stellar.strength (Ghidra +0x3c): decremented by planet-type weapons in Shot_ResolveCollisions, reset to the capacity by Mission_TickDailyWorldUpdate regen.
0x0046E3F0	Stellar_StellarTargetsSpriteSetActive	src/game/targeting.cpp	100%	NovaTargeting_StellarTargetsSpriteSetActive: control bit set && sprite-active == engaged flag (XNOR)
0x0046E440	Stellar_IsStellarUsableForTravel	src/game/targeting.cpp	100%	NovaTargeting_IsStellarUsableForTravel: targets-sprite-set-active && not availability_flags 0x3000
0x0046E470	Ship_ResolveShipTintColor	src/game/ship_visual.cpp	100%	NovaShip_ResolveTintColor: defaults to the global ship paint, then for ship_instance_id != 0 overrides from pers_def_slot color (5-bit) or the faction government ShipColor (loader stores byte << 8); all-zero -> 0x20. Exact resolver; render consumption (SDL color-mod approximation) is tracked on Ship_UpdateVisualState 0x00428340.
0x0046E540	Frame_ShouldTriggerAutoRepairTick	src/game/spaceflight_player_state.cpp	95%	Ported directly for both callers: frame-scaled random gate, destroyed-ship veto, and the ModType-0x31 repair-outfit scan (player owned outfits, NPC class default loadout). Fire restriction is applied by both callers (PlayerTick_StatusAndOutfitEvents and Ship_HandleShip 0x00433050).
0x0046E6D0	NovaText_SplitPascalStringAtNewline		0%	
0x0046E790	System_FindSystemContainingStellar	src/game/targeting.cpp	100%	NovaTargeting_FindSystemContainingStellar: first system (visible-first, else all) whose nav list owns the stellar id, else -1
0x0046E840	NoSys_NoOp_0046e840		0%	
0x0046E850	NoSys_NoOp_0046e850		0%	
0x0046E860	Government_GetGovernmentPolicyFlag	src/game/government.cpp	95%	Ported as NovaGovernment_GetPolicyFlag: validates government id and flag index, then reads policy_flags[0..1]. The ScenarioData container-size guard is an extra safety check; policy-flag writer/initialization coverage is tracked separately.
0x0046E8E0	NovaUi_DestroyWindowGuarded		0%	
0x0046E910	Outfit_ComputeOutfitPurchasePrice		100%	src/game/scenario_data.cpp Outfit::PurchasePrice() (flagged cost * hull, never below base). This is also the faithful (kApplyOriginalBugFixes == false) outfit price path, since the original discarded Outfit_ComputeScaledPurchasePrice in the outfitter.
0x0046E950	Outfit_ComputeOutfitPurchaseMass	src/game/scenario_data.cpp	100%	Outfit::PurchaseMass() (flagged mass * hull / 100; truncates toward zero via the x87 FIST + residual/sign correction, not round-half-away; never below base)
0x0046E9E0	Stellar_SelectRandomAdjacentDestination	src/game/ship_ai_behaviors.cpp	100%	NovaAi_SelectRandomAdjacentDestination: NovaRandom_Range(3)==0 supplies strict_mode to NovaAi_SelectRandomAdjacentTravelStellar, then accepts only a resolved stellar with availability_flags & 0x3000 (hypergate/wormhole); ordinary travel points return -1. Enforces the original's -1 < id < 0x800 bound. Called by the random-dude and random-encounter-fleet spawn paths (src/game/ship_spawn.cpp).
0x0046EA40	Outfit_CountCarriedShipsForOutfit	src/game/outfit.cpp	100%	Resolves the outfit's ModType-3 mode-99 bay, counts active non-disabled behavior-5 craft attached to the player, then falls back to the matching mounted bank's secondary counter. Wired into Oxxx NCB ownership tests.
0x0046EBB0	Stellar_CountValidLinkedStellarDestinations		0%	
0x0046EBF0	NovaEffects_QueuedAmbientStarParticles	src/game/spaceflight_view.cpp	90%	20-slot starfield spawn (SpawnAmbientStars): count=round(h/600*20), random frame over 16-frame star sheet (sp.x9an 700), offset, parallax speed=random(0x23)*0.01, outer-slot carry-over, murk<0 gate all faithful; only DAT_005914d7 toggle not plumbed (kept enabled)
0x0046EDE0	NovaEffects_ClearAmbientStarParticles	src/game/spaceflight_view.cpp	70%	cleared when system murk<0 via SpawnAmbientStars path
0x0046EE50	NovaEffects_UpdateAmbientStarParticles	src/game/spaceflight_view.cpp	85%	per-frame delta integration + drift threshold (0.0f, DAT_005757d8) faithful (UpdateAmbientStars, routed through unified SpaceflightView::AdvanceAnimations per-frame pass); sign verified against caller (prev-cur)
0x0046EEB0	PascalString_Copy		0%	
0x0046EF00	CString_Equals		0%	
0x0046EF80	NovaUi_HideTravelSelectionSprite		0%	
0x0046EFB0	Stellar_GetJumpSequenceDuration60Hz	src/game/travel.cpp	100%	NovaTravel_JumpSequenceDuration60Hz(state) selects the engine cue (snd 128, shipped 364 1/60 s ticks) or, while g_x2_mode_active, the noengine cue (snd 129, shipped 252); both are derived at preload from the decoded SoundHeader (numFrames * 60 / sampleRate) with the 0x15e (350) missing-resource fallback kept in GameState::jump_duration_*. Shared by the player tunnel (travel.cpp), the NPC mode-4 deadline (ship_ai_controls.cpp) and the NPC Ship_HandleShip jump ramp (spaceflight_movement.cpp).
0x0046EFD0	Stellar_AreStellarsEquivalent	src/game/mission.cpp	100%	Clean-room port as NovaStellar_AreStellarsEquivalent: id equality or same pos+display-name twins; [0,0x800) range gate
0x0046F100	Government_IsShipGovernmentDerelict	src/game/government.cpp	100%	Ported as NovaGovernment_IsGovernmentDerelict (renamed in Ghidra from the inverted Government_IsReputationTrackingGovernment): true when the ship faction is a valid 0-based government with flags_primary 0x0800 (derelict). Wired at the collision kill arm to skip the reputation event.
0x0046F140	Ship_HasAnyCargoLootOrActiveMission	src/game/mission.cpp	100%	Ported: player cargo bins + junk counts + active-mission slot scan. Consumers ported (player-info window 0x00499c10 / tab strip 0x004a1c40, src/game/player_info_window.cpp).
0x0046F1E0	Frame_AddCombatRatingPoints	src/game/collision.cpp	100%	Ported as NovaFrame_AddCombatRatingPoints: sub-5 strength adds 1, otherwise adds trunc(strength*0.2) (DAT_00575870), capped at 10,000,000. Wired from the kill arm of Ship_ApplyDamageToShip.
0x0046F270	Weapon_GetWeaponFireIntervalTicks	src/game/weapon.cpp	90%	flags-0x40 weapons wrap at burst_cycle_ticks, others at mount*burst_cycle_ticks; implemented inline in NovaWeapon_FirePlayerWeaponBank (player) and NovaWeapon_FireNpcWeaponBank (NPC) burst-reset arms.ire rate; exact burst-count side-effects and flags-0x40 branch still not replicated
0x0046F2C0	Weapon_GetWeaponBurstAttempts	src/game/weapon_banks.cpp	90%	NovaWeapon_GetWeaponBurstAttempts (player banks in GameState arrays): non-burst = 1; burst banks start from mounted ammo capped by cost-bank secondary (mode-99: own counter) or fuel_points / ((|cost|-1000)*0.1) for fuel-drawn codes. NPC path keeps its inline copy in NovaWeapon_FireNpcWeaponBank with fuel capping deferred.
0x0046F3F0	Weapon_ApplyWeaponOnHitEffects	src/game/collision.cpp	65%	Direct hits apply ionization unattenuated (impact_pos NULL); splash hits attenuate by squared distance inside splash_radius and OR the color. The gameplay-surface==8 overwrite branch of field_0xb0 remains TODO(decomp).
0x0046F500	ResourceArchive_OpenNamedSearchingPaths	src/brgr_archive.cpp	80%	Port enumerates resolved install subfolders and the support folder's Nova Plug-ins with std::filesystem (EnumerateRezArchives) and opens each .rez, replacing the Mac-style runtime path-list search; case-insensitive .rez match preserved.
0x0046F690	Resource_CountFilesByExtInFolder		0%	
0x0046FA30	Profile_PrintTimingsEntry		0%	
0x0046FBF0	Particles_ClearAllPools		0%	
0x0046FC10	Profile_ResetAllEntrySlots		0%	
0x0046FDE0	ProfileScope_SetLabel		0%	
0x0046FE20	ProfileScope_Begin		0%	
0x0046FE80	ProfileScope_End		0%	
0x0046FF00	Profile_WriteReportFile		0%	
0x00470000	DebugLog_Open		0%	
0x00470100	Profile_FreeSharedStream		0%	
0x00470120	NovaDebugLog_PrintCString		0%	
0x00470150	NovaDebugLog_PrintCStringIndir		0%	
0x004701B0	Profile_PrintDateStamp		0%	
0x004701F0	NovaDebugLog_PrintInt		0%	
0x00470220	NovaDebugLog_PrintNcbSetStringContent		0%	
0x00470390	NovaDebugLog_PrintLine		0%	
0x004703C0	Profile_SharedStreamPresent		0%	
0x00471800	BlitPixie_CopyRectRegionBetweenFrames	src/game/sprite_mask.cpp	60%	The boolean overlap query is ported inline in SpriteMask_TestOverlap; the original's shared rectangle-size/stride assertions and pixel-stride shift are subsumed by the RGBA masks. The name's blit origin is not reproduced (it is a collision query).
0x00472190	SpriteRleCommandStream_SkipToRowCount	src/game/sprite_mask.cpp	50%	RLE run/row walk replaced by direct opaque-bitmap iteration in SpriteMask_TestOverlap; command 2 = opaque, 3 = transparent, 1 = end-of-row, 0 = terminator semantics are represented by the bitmap + intersection scan.
0x004744A0	Sprite_Create	src/game/sprite_world.cpp	60%	Sprite object model (empty frame set + current frame index) mirrored by game::Sprite; Sprite_AddFrame/Release/SetCurrentFrame/TheFrame implement the frame-array ownership and clamps; creation resets runtime state; the original's error slots and update/draw callback slots are not populated
0x00474AB0	Sprite_CreateFromSpriteSheetResources	src/game/sprite_world.cpp	25%	SpriteAsset::LoadSpin implements the tile-grid frame-set construction (parse sp.x9an descriptor, decode named rl.x91D sheet into per-tile frames, upload textures, per-frame centre anchors) consumed by the spin store (stellars +1000, weapon shots +3000, star field 700); frames are assignable onto a live Sprite via Sprite_AssignAsset (Sprite_CreateFromSpriteSheetResources -> Sprite_AssignSpriteSet opening); DrawContext creation and render/present plumbing not reconstructed
0x00474E90	Sprite_CreateFromMultiFrameResource	src/rle_sprite_sheet.cpp	100%	Sprite_CreateFromMultiFrameResource rl\x91D decode
0x00475740	Sprite_AddFrame	src/game/sprite_world.cpp	80%	Sprite::AddFrame appends a reference-counted SpriteFrameImage to the sprite's frame list (shared_ptr refcount), returning the new index or -1 on null; frame capacity growth mirrors Sprite_AddFrame's array growth
0x00475830	Sprite_SetCurrentFrame	src/game/sprite_world.cpp	70%	Sprite::SetCurrentFrame resolves the requested index exactly as the original: negative clamps to 0, otherwise `index % num_frames` (Ghidra 0x00475830 `param_2 % *(int*)(sprite+0x54)`). The wrap (not a clamp) is what fixes the Manticore/Argosy engine glow: their shän glow sheet carries a single FramesPer=36 rotation while the base sheet carries 3/6 rows, so the composed `row*FramesPer + heading` index must fold back to the heading frame; the previous clamp stuck the glow on the last frame (reads as snapping to straight up). Same modulo resolution applied to Sprite::TheFrame and the SpriteAsset DrawSprite overload, which is the actual ship-layer draw path. The per-frame anchor delta/position bookkeeping the original also performs here is realised at draw time in DrawSprite (see 0x00475AF0 row).
0x00475AF0	Sprite_SetPositionFromCurrentFrameAnchor	src/game/sprite_world.cpp	70%	per-frame anchor alignment reimplemented: SpriteAnchorTransform/Sprite_AnchorToScreen computes the top-left given the frame-local anchor and DrawSprite aligns the frame's stored anchor (or Sprite_DrawOptions.anchor_* override, e.g. a shot's gun-fire point) to the world position, matching Sprite_SetPositionFromCurrentFrameAnchor placing the anchor on the world point; anchor data is stored per frame (Ghidra SpriteFrame +0x2a/+0x2c, centre for tile/sheet sets); Sprite::SetPositionFromCurrentFrameAnchor records the located position
0x00475BE0	Sprite_TestBoundingCircleOverlap	src/game/sprite_mask.cpp	90%	Clean-room SpriteMask_TestBoundingCircleOverlap: half-height radius, top-left + half-height centre, strict < on squared distance. Used as the fallback when an entity has no resolved mask.
0x00475C80	Sprite_TestPixelMaskOverlap	src/game/sprite_mask.cpp	90%	Clean-room SpriteMask_TestOverlap: intersects the two anchored frame bounds and returns true when any pixel is opaque in both, mirroring BlitPixie_CopyRectRegionBetweenFrames (0x00471800) + SpriteRleCommandStream_SkipToRowCount (0x00472190). Masks are decoded from the rl\x91D RGBA alpha (alpha >= threshold = opaque). The original's fatal missing-prepared-frame/mask assertions are not reproduced.
0x00475E20	Sprite_TestOpaquePixelAtPoint	src/nova_app.cpp	80%	NovaHud_TrackFocusHoverIndex + MenuSpriteContainsOpaquePixel reproduce the inclusive-bounds then opaque-pixel hover test (the bounds pre-check is shared as ContainsInclusive in src/util/geometry.hpp); the decoded focus-sprite alpha replaces the RLE command-stream walk-and-compare.
0x00475F70	Sprite_AssignSpriteSet	src/game/sprite_world.cpp	55%	Sprite_AssignAsset binds a SpriteAsset's frames onto a live Sprite as reference-counted frame images retaining the shared set (keeps the SDL textures alive); rebinds the frame set like Sprite_AssignSpriteSet; per-sprite world placement/sprite-set table still not reconstructed
0x00476BD0	Sprite_Release	src/game/sprite_world.cpp	80%	Sprite::Release clears the frame set, dropping each frame image's refcount (shared_ptr frees the SDL handle at zero); mirrors Sprite_Release releasing the frame refs at teardown
0x00479590	Beam_DrawBlendedSegment	src/game/spaceflight_view.cpp	60%	Alpha-clamp + profile handoff ported into DrawBeamBlendedLine (spaceflight_view.cpp); endpoint clipping delegated to SDL and 15-bit surface blending replaced by 8-bit alpha. SWBeams_SetupAndClipSegment scope not reproduced.
0x004797B0	Beam_BlendLineSegment	src/game/spaceflight_view.cpp	60%	Per-pixel alpha walk (start ramp / plateau / end fade, Bresenham step order) ported into DrawBeamBlendedLine; RGB555 blend arithmetic replaced by SDL alpha-blended points.
0x00479C50	SWBeams_DrawBeamSegment		0%	Pixel-copy primitive used only by the erase/save-restore pass; subsumed by SDL back buffering. Deliberately skipped.
0x00479CF0	SWBeams_PlotBresenhamLine		0%	Pixel copy between surfaces (erase pass); subsumed by SDL. Deliberately skipped.
0x00479FE0	SWBeams_DrawShortBeam	src/game/spaceflight_view.cpp	85%	Ported as DrawBeamCoreAndCorona: core lines at ±i (alpha 0x20-0x10i, end fade 0x14-0xa*i) plus corona at ±(width+k) (alpha 0x10-k*falloff, ramps 8-2k / 8+6k). Geometry and alpha faithful; 15-bit blending -> SDL divergence; bounds pre-cull skipped.
0x0047A410	SWBeams_DrawThickFadingBeam	src/game/spaceflight_view.cpp	95%	Lightning path ported as DrawLightningBeam: trunc(dist*density*0.01) jittered chained segments (±amplitude, DAT_00575888 is the double 0.01; the step count uses the x87 FIST truncation idiom, not lround), only the final segment lands on the exact target, per-offset-line alpha 32-j*32/(width+1), 0x20 fade on that final segment; step count < 2 draws nothing. The step count and loop/jitter/rounding match the decompile+disasm; the twin-surface DrawBeamWithFlare variant (0x0047AFD0) and the erase pass remain separate/0%. RNG stream divergence documented at the call site.
0x0047AC50	SWBeams_DrawKinkedBeam		0%	Kinked/offset beam plotter (source+target, width, colour) from SWBeams.c. Reachable from the visible Shot_DrawBeamHitQueueForSurface (0x00438810) field_0xec != 0 twin-surface branches and from the restore pass (0x004386f0). The port's DrawBeamCoreAndCorona (SWBeams_DrawShortBeam 0x00479fe0) covers only the normal non-twin simple-beam path, so this plotter is not reproduced yet. 0%, not ported.
0x0047AFD0	SWBeams_DrawBeamWithFlare		0%	Thick/flare beam plotter (width-graded rows, flare alpha from field_0x78) from SWBeams.c. Reachable from the same visible 0x00438810 field_0xec != 0 twin-surface branches and the restore pass (0x004386f0) as SWBeams_DrawKinkedBeam; the normal visible thick path uses the ported SWBeams_DrawThickFadingBeam (0x0047a410). Not reproduced yet. 0%, not ported.
0x0047B3C0	SWBeams_SetupAndClipSegment		0%	Software clip-rect walk; SDL clips rendered points to the viewport. Deliberately skipped.
0x0047B710	Rect_AlignCenterIn		0%	
0x0047B7A0	Resource_IsResourceTypePresent		0%	
0x0047B7D0	Stub_NoOp_0047b7d0		0%	
0x0047B960	SWParticles_SpawnParticle	src/game/impact_effects.cpp	80%	SWParticle allocation is the vector append inside NovaEffects_SpawnWeaponImpactParticleBurst: writes the original 8.8 fixed pos/vel, life, blend_mode and packed color. The original free-head recycling into a 100000-slot pool is not modelled; the clean-room uses a growable vector, which is not gameplay-visible.
0x0047BDD0	SWParticles_DrawParticles	src/game/spaceflight_view.cpp	80%	Ported as SpaceflightView::DrawSwParticles: projects each 8.8 fixed particle to the screen and draws a 1x1 logical-pixel SDL point (SDL expands it by display density, so retina gets a 2x2 backing block). SDL alpha deliberately follows the original 16-bit soft-particle path, clamping life/32 to full opacity; the original 24-bit branch instead wrote opaque pixels. BUGFIX(original) gated on kApplyOriginalBugFixes: the original never murk-fogs particles, so the port dims each point's alpha by (1 - distance_brightness/32) via Sprite_DistanceBrightness; see docs/system_murk_rendering.md. Dirty-pixel save/restore is not reproduced.
0x0047C800	SWParticles_Update	src/game/impact_effects.cpp	95%	Ported as NovaEffects_TickSwParticles: decrements life and integrates the 8.8 fixed position by velocity; dead entries are erased. Gravity is 0 in the shipped game (SWParticles_AllocatePool(100000,0)), so vel_y is not advanced. The original present-hook call is bounded by the outer flight loop's 21 ms minimum frame; the port banks whole logical calls at that 47.62/s maximum cadence. Fixed-pool free-list/high-water bookkeeping is replaced by vector erasure.
0x0047C8E0	NovaUi_RunBarWindow	src/game/docked_bar_dialog.cpp	65%	docked/screen modal via NovaLanded_RunWindow: Spaceport backdrop PICT 0x2134 (via g_travel_overlay_sprite_handle, FUN_0048e970) drawn at native size in a contained placement, with the destination stellar's own planet picture (PICT 0x2710+link_a_id, or its custom pict id at engage_highlight_frame>=0x80 per FUN_0048e970) drawn 1:1 into the Spaceport DITL-0x3e8 outer panel (612x285, the pict's natural size); destination name centred in the header band; the stellar's landing description (desc block key 0x64917363 at the raw stellar resource id, Ui_LoadSelectionDialogResource) word-wrapped into the inner panel, falling back to credits/fuel/hull status lines when absent; services in the DITL-0x3e8 two-column x4-row button layout at the lower left/right using the real three-state button strips (normal 0x1d4c.., pressed 0x1d4f.., grey 0x1d52..). Button state follows the original: mouse-hover = pressed art, unavailable slots (per StellarDef travel_flags/fuel/credits, mirroring NovaUi_RedrawTravelActionButtons 0x004a0220) = grey, no keyboard focus highlight; input is first-letter shortcuts (r/f,c/t,o,s,n,b; Enter/Esc leave) not WASD; refuel billed, armor/shields auto-repaired free on landing (Stellar_RunDockAndLaunchSequence 0x00455e10; there is no docked Repair button in the original); icon glyphs, the Communications frame and the desc placeholder expansion (<=1) still mocked; the sub-window modals render as real on-screen dialogs via NovaLanded_RunSubWindowDialog (src/game/docked_dialog.cpp): each service's Nova Graphics 3 frame PICT (0x2135 Shipyard/0x2136 Outfit/0x2137 Bar/0x2139 Mission BBS/0x213d Map/0x213e Trade) over the re-layered docked backdrop 0x2134 under a dim scrim, heading + Leave, Esc/Enter/click to close; on modal entry the AvailLoc-3 offer pass (0x00491f30's g_misn_list_page_group=3 + Mission_RunAvailLocOffers(3) 0x00448670 slice) runs over a dock snapshot via Mission_RunAvailLocOffers + NovaMission_RunOfferWindow; the Bar modal itself (0x0047c8e0 loop, 0x0047cfe0 draw, 0x004a2810/0x004a26e0 button strip, 0x0047cdb0 input callback) is reconstructed in docked_bar_dialog.cpp RunBarDialog: DLOG 0x3f5/0x3fd window over backdrop PICT 0x2137/0x2138, desc(stellar+10000) prompt panel, Leave/Gamble/Holovid/Hire Escort strip with g/r, w/n, h/e keys, the Holovid news window (0x0047d180/0x0047d370/0x0047d600), the credits<1 STR# 0x7d2 0x169 gamble denial, and the Hire Escort gate 0x00468920 opening the hire-mode shipyard loop; the action-6 AvailLoc-1 bar offer timer arm is ported with its original 15-tick entry delay and recurring randomized recheck; the gambling window (0x0047dc50, NovaUi_RunBarGamblingWindow) remains TODO(decomp). Bar prompt: RunBarDialog loads the destination desc at (0-based stellar index + 10000) (NovaLanded_BarDescriptionId), matching ai_secondary_target_slot+10000 (Earth 10000, Port Kane 10009), not the raw-id landing description. Prompt drawn with the shared Geneva-9 screen font (DAT_00735684/86) via DrawDialogFilledText, first baseline top+9 (DrawContext_DrawPascalStringInFilledRect 0x004bcd30), not Geneva 12. Layering fix: the bar draw is split into draw_bar_contents (no Present) and draw_frame (contents + Present); nested modals (mission offers, text readers) receive draw_bar_contents so the bar is layered beneath their window in one backbuffer before the single Present (passing the presenting draw_frame had them draw into an already-swapped backbuffer). Bar/news use native local DLOG placements after background redraw, matching input/probe coordinates and restoring the parent on exit.
0x0047CFE0	NovaUi_DrawTravelDestinationServicesWindow	src/game/docked_bar_dialog.cpp	75%	Ported in RunBarDialog's draw frame: window fill + backdrop PICT 0x2137/0x2138 blitted over the window rect Bar/news use native local DLOG placements after background redraw, matching input/probe coordinates and restoring the parent on exit.
0x0047D180	NovaUi_RunTravelNewsWindow	src/game/docked_bar_dialog.cpp	80%	Ported as RunBarNewsWindow: displays the headline/body strings precomposed once at bar entry (matching NovaUi_RunTravelDestinationServicesWindow 0x0047c8e0 calling 0x0047d600 before the selection-dialog load), govt news_pic_id via NovaBar_NewsPictId (default PICT 9000 with fallback; Stellar::government_id is the loader's zero-based faction index, so the lookup uses GovernmentByIndex), the window fill + news PICT and the two filled+inverted text panels. Input/close via 0x0047d560 inline. DITL 0x3f6 is the 2-byte 0xffff placeholder, so the window does not require a parseable item list (it renders from the DLOG bounds + the two hardcoded panels). Bar/news use native local DLOG placements after background redraw, matching input/probe coordinates and restoring the parent on exit.
0x0047D370	NovaUi_DrawTravelNewsWindow	src/game/docked_bar_dialog.cpp	95%	Ported in RunBarNewsWindow's draw_frame: fill + news PICT over the window rect + the two filled+inverted text panels via the shared DrawDialogFilledText (DrawContext_DrawPascalStringInFilledRect 0x004bcd30): headline band (left+10,top+140,right-10,top+180) and body (left+10,top+170,right-10,bottom-4), Geneva-9 screen font (DAT_00735684/86), first baseline top+9. NovaBar_NewsTextPanelRects pins the geometry. Remaining gap: none known. Bar/news use native local DLOG placements after background redraw, matching input/probe coordinates and restoring the parent on exit.
0x0047D560	NovaUi_HandleTravelNewsWindowInput	src/game/docked_bar_dialog.cpp	90%	Runs inline in RunBarNewsWindow's modal loop: Esc/Return (0xd/0x1b) set action 1 and close, a primary click inside UiWindow_GetRect sets action 1 (the port tests the DLOG 0x3f6 window rect), and the action-6 redraw request is serviced by the per-frame draw. No separate function.
